index,classid
48589,4925530
48590,4925538
48591,4925544
48592,4926336
48593,4926447
48594,4926467
48595,4926517
48596,4926534
48597,4926617
48598,4927124
48599,4927126
48600,4927130
48601,4927135
48602,4927144
48603,4927151
48604,4927157
48605,4927158
48606,4927162
48607,4927163
48608,4927164
48609,4927167
48610,4927170
48611,4927171
48612,4927175
48613,4927177
48614,4927180
48615,4927183
48616,4927187
48617,4927190
48618,4927403
48619,4927441
48620,4927547
48621,4927572
48622,4927589
48623,4927630
48624,4927709
48625,4927713
48626,4927716
48627,4927813
48628,4927885
48629,4927895
48630,4927964
48631,4928235
48632,4928248
48633,4928333
48634,4928337
48635,4928395
48636,4928533
48637,4928645
48638,4928869
48639,4928871
48640,4928873
48641,4928885
48642,4928886
48643,4928974
48644,4929062
48645,4929144
48646,4929146
48647,4929317
48648,4929525
48649,4929852
48650,4929854
48651,4929855
48652,4929857
48653,4929858
48654,4929859
48655,4929860
48656,4929861
48657,4929862
48658,4929863
48659,4929996
48660,4930155
48661,4930393
48662,4930395
48663,4930403
48664,4930508
48665,4930679
48666,4930714
48667,4930719
48668,4930857
48669,4930868
48670,4930897
48671,4930904
48672,4930932
48673,4930936
48674,4930960
48675,4930969
48676,4930999
48677,4931000
48678,4931161
48679,4931203
48680,4931258
48681,4931274
48682,4931365
48683,4931391
48684,4931522
48685,4931568
48686,4931699
48687,4931777
48688,4931799
48689,4931838
48690,4931908
48691,4932024
48692,4932114
48693,4932132
48694,4932133
48695,4932135
48696,4932139
48697,4932183
48698,4932314
48699,4932339
48700,4932431
48701,4932614
48702,4932729
48703,4932969
48704,4932975
48705,4933082
48706,4933119
48707,4933138
48708,4933146
48709,4933417
48710,4933506
48711,4933534
48712,4933568
48713,4933577
48714,4933616
48715,4933620
48716,4933624
48717,4933718
48718,4933750
48719,4933789
48720,4934105
48721,4934106
48722,4934109
48723,4934126
48724,4934129
48725,4934180
48726,4934239
48727,4934245
48728,4934247
48729,4934285
48730,4934466
48731,4934473
48732,4934484
48733,4934494
48734,4934664
48735,4934732
48736,4934932
48737,4934945
48738,4935158
48739,4935172
48740,4935288
48741,4935551
48742,4935696
48743,4935836
48744,4935837
48745,4935863
48746,4935899
48747,4935948
48748,4936030
48749,4936059
48750,4936074
48751,4936119
48752,4936194
48753,4936218
48754,4936263
48755,4936317
48756,4936345
48757,4936359
48758,4936371
48759,4936403
48760,4936432
48761,4936469
48762,4936514
48763,4936602
48764,4936603
48765,4936640
48766,4936641
48767,4936668
48768,4936689
48769,4936724
48770,4936730
48771,4936733
48772,4936774
48773,4936879
48774,4937111
48775,4937222
48776,4937226
48777,4937259
48778,4937309
48779,4937381
48780,4937445
48781,4937845
48782,4937902
48783,4938018
48784,4938052
48785,4938160
48786,4938193
48787,4938434
48788,4938660
48789,4938757
48790,4938837
48791,4938838
48792,4938844
48793,4938845
48794,4938846
48795,4938911
48796,4939125
48797,4939147
48798,4939163
48799,4939519
48800,4939555
48801,4939632
48802,4939647
48803,4939662
48804,4939692
48805,4939749
48806,4939822
48807,4939867
48808,4939868
48809,4939904
48810,4939997
48811,4940068
48812,4940092
48813,4940227
48814,4940372
48815,4940384
48816,4940386
48817,4940390
48818,4940432
48819,5274858
48820,5274860
48821,5274861
48822,5274863
48823,5274864
48824,5274865
48825,5274866
48826,5274868
48827,5274872
48828,5274875
48829,5274876
48830,5274877
48831,5274878
48832,5274880
48833,5274885
48834,5274886
48835,5274887
48836,5274893
48837,5274896
48838,5274909
48839,5274924
48840,5274928
48841,5274930
48842,5274942
48843,5274944
48844,5274945
48845,5274947
48846,5274948
48847,5274950
48848,5274951
48849,5274954
48850,5274957
48851,5274962
48852,5274964
48853,5274967
48854,5274969
48855,5274973
48856,5275012
48857,5275014
48858,5275022
48859,5275036
48860,5275039
48861,5275044
48862,5275049
48863,5275050
48864,5275066
48865,5275071
48866,5275075
48867,5275085
48868,5275091
48869,5275092
48870,5275094
48871,5275096
48872,5275098
48873,5275101
48874,5275102
48875,5275103
48876,5275107
48877,5275110
48878,5275112
48879,5275114
48880,5275116
48881,5275125
48882,5275131
48883,5275132
48884,5275134
48885,5275136
48886,5275137
48887,5275141
48888,5275143
48889,5275149
48890,5275153
48891,5275160
48892,5275161
48893,5275164
48894,5275166
48895,5275167
48896,5275177
48897,5275180
48898,5275181
48899,5275192
48900,5275202
48901,5275208
48902,5275210
48903,5275316
48904,5275351
48905,5275354
48906,5275356
48907,5275359
48908,5275361
48909,5275365
48910,5275367
48911,5275368
48912,5275373
48913,5275374
48914,5275381
48915,5275382
48916,5275384
48917,5275394
48918,5275396
48919,5275397
48920,5275398
48921,5275402
48922,5275403
48923,5275404
48924,5275405
48925,5275406
48926,5275407
48927,5275409
48928,5275414
48929,5275415
48930,5275418
48931,5275420
48932,5275421
48933,5275422
48934,5275429
48935,5275432
48936,5275435
48937,5275436
48938,5275437
48939,5275439
48940,5275440
48941,5275441
48942,5275443
48943,5275444
48944,5275448
48945,5275450
48946,5275451
48947,5275521
48948,5284011
48949,5284014
48950,5284015
48951,5284016
48952,5284020
48953,5284037
48954,5284038
48955,5284045
48956,5284046
48957,5284049
48958,5284054
48959,5284072
48960,5284074
48961,5284076
48962,5284080
48963,5284082
48964,5284084
48965,5284090
48966,5284091
48967,5284117
48968,5284125
48969,5284130
48970,5284134
48971,5284135
48972,5284155
48973,5284156
48974,5284159
48975,5284161
48976,5284186
48977,5284231
48978,5284237
48979,5284272
48980,5284275
48981,5284278
48982,5284401
48983,5284411
48984,5284412
48985,5284415
48986,5284418
48987,5284426
48988,5284432
48989,5284434
48990,5284459
48991,5284464
48992,5284472
48993,5284474
48994,5284481
48995,5284483
48996,5284492
48997,5284508
48998,5284513
48999,5284517
49000,5284524
49001,5284540
49002,5284554
49003,5284555
49004,5284570
49005,5284667
49006,5284682
49007,5284698
49008,5284702
49009,5284717
49010,5284727
49011,5284745
49012,5284765
49013,5284781
49014,5284792
49015,5284794
49016,5284798
49017,5284802
49018,5284809
49019,5284814
49020,5284827
49021,5284834
49022,5284840
49023,5284854
49024,5284862
49025,5284871
49026,5284875
49027,5284880
49028,5284884
49029,5284917
49030,5284950
49031,5284952
49032,5284955
49033,5284979
49034,5284982
49035,5284989
49036,5285004
49037,5285019
49038,5285050
49039,5285053
49040,5285058
49041,5285067
49042,5285074
49043,5285079
49044,5285082
49045,5285084
49046,5285086
49047,5285090
49048,5285091
49049,5285094
49050,5285104
49051,5285113
49052,5285117
49053,5285118
49054,5285119
49055,5285122
49056,5285134
49057,5285139
49058,5285140
49059,5285141
49060,5285165
49061,5285170
49062,5285172
49063,5285173
49064,5285176
49065,5285180
49066,5285182
49067,5285183
49068,5285192
49069,5285196
49070,5285203
49071,5285215
49072,5285216
49073,5285219
49074,5285224
49075,5285228
49076,5285233
49077,5285241
49078,5285243
49079,5285244
49080,5285247
49081,5285256
49082,5285258
49083,5285261
49084,5285280
49085,5285286
49086,5285324
49087,5285332
49088,5285355
49089,5285359
49090,5285380
49091,5285385
49092,5285497
49093,5285501
49094,5285511
49095,5285533
49096,5285538
49097,5285543
49098,5285549
49099,5285551
49100,5285565
49101,5285589
49102,5285595
49103,5285602
49104,5285604
49105,5285621
49106,5285627
49107,5285629
49108,5285632
49109,5285635
49110,5285637
49111,5285708
49112,5285710
49113,5285727
49114,5285740
49115,5285750
49116,5285764
49117,5285768
49118,5285775
49119,5285776
49120,5285777
49121,5285783
49122,5285794
49123,5285796
49124,5285799
49125,5285810
49126,5285816
49127,5285824
49128,5285836
49129,5285893
49130,5285912
49131,5285927
49132,5285930
49133,5285951
49134,5285960
49135,5285968
49136,5285970
49137,5285976
49138,5285977
49139,5285978
49140,5285983
49141,5285997
49142,5286006
49143,5286015
49144,5286032
49145,5286054
49146,5286057
49147,5286061
49148,5286064
49149,5286067
49150,5286074
49151,5286077
49152,5286079
49153,5286083
49154,5286088
49155,5286109
49156,5286114
49157,5286116
49158,5286126
49159,5286128
49160,5286149
49161,5286151
49162,5286154
49163,5286161
49164,5286163
49165,5286550
49166,5286637
49167,5286641
49168,5286643
49169,5286649
49170,5286650
49171,5286674
49172,5286695
49173,5286769
49174,5286774
49175,5286780
49176,5286795
49177,5286916
49178,5287023
49179,5287095
49180,5287136
49181,5287158
49182,5287334
49183,5287345
49184,5287362
49185,5287382
49186,5287431
49187,5287433
49188,5287435
49189,5287436
49190,5287446
49191,5287456
49192,5287470
49193,5287484
49194,5287496
49195,5287499
49196,5287510
49197,5287539
49198,5287564
49199,5287572
49200,5287573
49201,5287575
49202,5287581
49203,5287587
49204,5287592
49205,5287602
49206,5287653
49207,5287654
49208,5287656
49209,5287659
49210,5287670
49211,5287727
49212,5287734
49213,5287748
49214,5287756
49215,5287757
49216,5287897
49217,5287902
49218,5287905
49219,5287911
49220,5287914
49221,5287915
49222,5287918
49223,5287921
49224,5287924
49225,5287926
49226,5287930
49227,5287933
49228,5287936
49229,5287937
49230,5287939
49231,5287943
49232,5287945
49233,5287947
49234,5287952
49235,5287953
49236,5287956
49237,5287960
49238,5287965
49239,5287967
49240,5287976
49241,5287977
49242,5287984
49243,5288013
49244,5288022
49245,5288032
49246,5288033
49247,5288063
49248,5288064
49249,5288092
49250,5288134
49251,5288135
49252,5288138
49253,5288182
49254,5288204
49255,5288213
49256,5288217
49257,5288223
49258,5288230
49259,5288234
49260,5288237
49261,5288243
49262,5288249
49263,5288252
49264,5288263
49265,5288271
49266,5288274
49267,5288299
49268,5288317
49269,5288326
49270,5288327
49271,5288347
49272,5288356
49273,5288386
49274,5288398
49275,5288408
49276,5288415
49277,5288434
49278,5288468
49279,5288470
49280,5288475
49281,5288483
49282,5288512
49283,5288518
49284,5288556
49285,5288602
49286,5288613
49287,5288626
49288,5288632
49289,5288633
49290,5288745
49291,5288819
49292,5288856
49293,5288879
49294,5288887
49295,5288894
49296,5288900
49297,5288914
49298,5288921
49299,5288935
49300,5288953
49301,5288976
49302,5288981
49303,5289029
49304,5289033
49305,5289039
49306,5289067
49307,5289075
49308,5289079
49309,5289100
49310,5289109
49311,5289117
49312,5289121
49313,5289124
49314,5289125
49315,5289136
49316,5289158
49317,5289166
49318,5289197
49319,5289200
49320,5289201
49321,5289209
49322,5289250
49323,5289255
49324,5289270
49325,5289272
49326,5289278
49327,5289289
49328,5289290
49329,5289292
49330,5289310
49331,5289330
49332,5289352
49333,5289353
49334,5289364
49335,5289378
49336,5289387
49337,5289415
49338,5289416
49339,5289423
49340,5289461
49341,5289477
49342,5289492
49343,5289496
49344,5289503
49345,5289521
49346,5289534
49347,5289571
49348,5289582
49349,5289587
49350,5289590
49351,5289594
49352,5289595
49353,5289596
49354,5289597
49355,5289598
49356,5289602
49357,5289604
49358,5289608
49359,5289612
49360,5289615
49361,5289617
49362,5289618
49363,5289619
49364,5289620
49365,5289621
49366,5289623
49367,5289624
49368,5289626
49369,5289629
49370,5289631
49371,5289637
49372,5289642
49373,5289643
49374,5289648
49375,5289649
49376,5289651
49377,5289652
49378,5289656
49379,5289657
49380,5289659
49381,5289660
49382,5289662
49383,5289663
49384,5289665
49385,5289666
49386,5289667
49387,5289668
49388,5289673
49389,5289674
49390,5289677
49391,5289679
49392,5289682
49393,5289683
49394,5289684
49395,5289685
49396,5289686
49397,5289690
49398,5289698
49399,5289704
49400,5289709
49401,5289715
49402,5289726
49403,5289731
49404,5289732
49405,5289733
49406,5289734
49407,5289737
49408,5289739
49409,5289741
49410,5289743
49411,5289744
49412,5289745
49413,5289746
49414,5289751
49415,5289752
49416,5289753
49417,5289754
49418,5289756
49419,5289758
49420,5289760
49421,5289761
49422,5289762
49423,5289763
49424,5289764
49425,5289769
49426,5289773
49427,5289777
49428,5289779
49429,5289781
49430,5289783
49431,5289784
49432,5289788
49433,5289789
49434,5289790
49435,5289791
49436,5289793
49437,5289796
49438,5289798
49439,5289802
49440,5289808
49441,5289812
49442,5289816
49443,5289819
49444,5289821
49445,5289825
49446,5289827
49447,5289828
49448,5289830
49449,5289831
49450,5289832
49451,5289833
49452,5289834
49453,5289835
49454,5289841
49455,5289843
49456,5289845
49457,5289847
49458,5289848
49459,5289851
49460,5289852
49461,5289853
49462,5289854
49463,5289855
49464,5289858
49465,5289860
49466,5289861
49467,5289862
49468,5289863
49469,5289868
49470,5289872
49471,5289873
49472,5289877
49473,5289896
49474,5289906
49475,5289907
49476,5289909
49477,5289910
49478,5289912
49479,5289913
49480,5289914
49481,5289915
49482,5289917
49483,5289919
49484,5289929
49485,5289931
49486,5289935
49487,5289937
49488,5289938
49489,5289940
49490,5289942
49491,5289944
49492,5289949
49493,5289950
49494,5289954
49495,5289957
49496,5289961
49497,5289968
49498,5289972
49499,5289974
49500,5289980
49501,5289981
49502,5289985
49503,5289987
49504,5289990
49505,5289991
49506,5289992
49507,5289995
49508,5289998
49509,5290003
49510,5290006
49511,5290048
49512,5290049
49513,5290052
49514,5290054
49515,5290056
49516,5290058
49517,5290059
49518,5290063
49519,5290066
49520,5290067
49521,5290068
49522,5290069
49523,5290073
49524,5290081
49525,5290083
49526,5290085
49527,5290087
49528,5290090
49529,5290094
49530,5290097
49531,5290105
49532,5290120
49533,5290121
49534,5290124
49535,5290126
49536,5290129
49537,5290130
49538,5290133
49539,5290134
49540,5290137
49541,5290138
49542,5290140
49543,5290142
49544,5290143
49545,5290144
49546,5290146
49547,5290148
49548,5290149
49549,5290154
49550,5290156
49551,5290161
49552,5290167
49553,5290168
49554,5290171
49555,5290177
49556,5290179
49557,5290180
49558,5290189
49559,5290192
49560,5290194
49561,5290201
49562,5290205
49563,5290242
49564,5290253
49565,5290254
49566,5290256
49567,5290257
49568,5290259
49569,5290261
49570,5290263
49571,5290264
49572,5290269
49573,5290276
49574,5290282
49575,5290296
49576,5290298
49577,5290299
49578,5290309
49579,5290313
49580,5290316
49581,5290318
49582,5290319
49583,5290323
49584,5290325
49585,5290327
49586,5290335
49587,5290338
49588,5290344
49589,5290362
49590,5290368
49591,5290385
49592,5290386
49593,5290387
49594,5290389
49595,5290390
49596,5290393
49597,5290396
49598,5290402
49599,5290404
49600,5290407
49601,5290408
49602,5290413
49603,5290415
49604,5290420
49605,5290422
49606,5290452
49607,5290462
49608,5290468
49609,5290470
49610,5290476
49611,5290487
49612,5290489
49613,5290491
49614,5290493
49615,5290494
49616,5290497
49617,5290502
49618,5290508
49619,5290509
49620,5290515
49621,5290517
49622,5290521
49623,5290524
49624,5290525
49625,5290530
49626,5290533
49627,5290535
49628,5290538
49629,5290542
49630,5290545
49631,5290549
49632,5290555
49633,5290558
49634,5290560
49635,5290561
49636,5290565
49637,5290567
49638,5290569
49639,5290571
49640,5290574
49641,5290578
49642,5290582
49643,5290589
49644,5290592
49645,5290619
49646,5290628
49647,5290634
49648,5290635
49649,5290639
49650,5290642
49651,5290646
49652,5290652
49653,5290654
49654,5290659
49655,5290660
49656,5290661
49657,5290668
49658,5290673
49659,5290674
49660,5290675
49661,5290676
49662,5290679
49663,5290681
49664,5290686
49665,5290710
49666,5290719
49667,5290726
49668,5290731
49669,5290741
49670,5290757
49671,5290760
49672,5290763
49673,5290768
49674,5290769
49675,5290770
49676,5290772
49677,5290775
49678,5290776
49679,5290778
49680,5290785
49681,5290789
49682,5290790
49683,5290800
49684,5290805
49685,5290806
49686,5290809
49687,5290813
49688,5290815
49689,5290816
49690,5290820
49691,5290821
49692,5290829
49693,5290832
49694,5290834
49695,5290842
49696,5290860
49697,5291100
49698,5291107
49699,5291112
49700,5291120
49701,5291130
49702,5291141
49703,5291145
49704,5291186
49705,5291188
49706,5291190
49707,5291203
49708,5291205
49709,5291223
49710,5291315
49711,5291316
49712,5291372
49713,5291375
49714,5291378
49715,5291383
49716,5292099
49717,5292116
49718,5292184
49719,5292194
49720,5292204
49721,5292234
49722,5292239
49723,5292267
49724,5292292
49725,5292296
49726,5292300
49727,5292326
49728,5292341
49729,5292372
49730,5292397
49731,5292413
49732,5292419
49733,5292441
49734,5292456
49735,5292539
49736,5292551
49737,5292584
49738,5292775
49739,5292791
49740,5292935
49741,5292996
49742,5293003
49743,5293052
49744,5293077
49745,5293081
49746,5293087
49747,5293089
49748,5293119
49749,5293121
49750,5293153
49751,5293164
49752,5293176
49753,5293177
49754,5293180
49755,5293182
49756,5293186
49757,5293187
49758,5293210
49759,5293226
49760,5293234
49761,5293235
49762,5293265
49763,5293281
49764,5293365
49765,5293366
49766,5293388
49767,5293398
49768,5293403
49769,5293407
49770,5293412
49771,5293425
49772,5293447
49773,5293557
49774,5293567
49775,5293597
49776,5293599
49777,5293629
49778,5293682
49779,5293692
49780,5293696
49781,5293703
49782,5293727
49783,5293757
49784,5293758
49785,5293794
49786,5293826
49787,5293837
49788,5293840
49789,5293852
49790,5293853
49791,5293854
49792,5293868
49793,5293875
49794,5293881
49795,5293882
49796,5293884
49797,5293887
49798,5293888
49799,5293897
49800,5293904
49801,5293907
49802,5293909
49803,5293918
49804,5293930
