classid,species,species name
3704832,43775,Lampranthus schlechteri L.Bolus (Zahlbr.)
3704824,43776,Lampranthus serpens L.Bolus (L.Bolus)
3704811,43777,Lampranthus sociorum N.E.Br. (L.Bolus)
3704796,43778,Lampranthus spectabilis N.E.Br. (Haw.)
3704790,43779,Lampranthus spiniformis N.E.Br. (Haw.)
3704783,43780,Lampranthus staminodiosus Schwantes (L.Bolus)
3704768,43781,Lampranthus stayneri N.E.Br. (L.Bolus)
3704753,43782,Lampranthus stenopetalus N.E.Br. (L.Bolus)
3704746,43783,Lampranthus stenus N.E.Br. (Haw.)
3704725,43784,Lampranthus stipulaceus N.E.Br. (L.)
3704666,43785,Lampranthus swartbergensis N.E.Br. (Bol.)
8252089,43786,Lampranthus tenuifolius N.E.Br. (L.)
3704556,43787,Lampranthus vernalis L.Bolus (L.Bolus)
3704499,43788,Lampranthus watermeyeri N.E.Br. (L.Bolus)
3704477,43789,Lampranthus zeyheri N.E.Br. (Salm-Dyck)
2888564,43790,Lamprocapnos spectabilis Fukuhara (L.)
2959524,43791,Lamprolobium fruticosum Benth.
3132523,43792,Lamyropsis cynaroides Dittrich (Lam.)
3132517,43793,Lamyropsis microcephala Dittrich & Greuter (Moris)
3132514,43794,Lamyropsis sinuata Dittrich (Trautv.)
5303637,43795,Lanaria lanata T.Durand & Schinz (L.)
7469425,43796,Lancea tibetica Hook.fil. & Thomson
10898496,43797,Landerolaria humilis G.L.Nesom (Lander)
10681548,43798,Landerolaria stuartii G.L.Nesom (F.Muell.)
2898366,43799,Landiopsis capuronii Bosser
3169746,43800,Landolphia kirkii Dyer
3616525,43801,Landolphia membranacea Pichon (Stapf)
7316760,43802,Landolphia myrtifolia Markgr. (Poir.)
8033413,43803,Landolphia nitens Lassia
3616347,43804,Landolphia parvifolia K.Schum.
3099231,43805,Langebergia canescens Anderb. (DC.)
2928021,43806,Langloisia setosissima Greene (Torr. & A.Gray)
5687191,43807,Langsdorffia hypogaea Mart.
5312267,43808,Lankesterella ceracifolia Mansf. (Barb.Rodr.)
5574921,43809,Lankesteria brevior C.B.Clarke
5574918,43810,Lankesteria glandulosa Benoist
5574916,43811,Lankesteria hispida T.Anderson (Willd.)
3661319,43812,Lannea acida A.Rich.
3661151,43813,Lannea coromandelica Merr. (Houtt.)
3661097,43814,Lannea discolor Engl. (Sond.)
3661070,43815,Lannea edulis Engl. (Sond.)
3660781,43816,Lannea rivae Sacleux (Chiov.)
7321665,43817,Lannea schweinfurthii Engl. (Engl.)
3660624,43818,Lannea triphylla Engl. (Hochst.)
3660616,43819,Lannea velutina A.Rich.
7980770,43820,Lanonia dasyantha A.J.Hend. & C.D.Bacon (Burret)
7477065,43821,"Lanonia hainanensis A.J.Hend. & C.D.Bacon (A.J.Hend., L.X.Guo & Barfod)"
2925323,43822,Lantana achyranthifolia Desf.
4086344,43823,Lantana angolensis Moldenke
7297477,43824,Lantana balansae Briq.
4085694,43825,Lantana caatingensis Moldenke
2925303,43826,Lantana camara L.
2925332,43827,Lantana canescens Kunth
2925322,43828,Lantana depressa Small
4084490,43829,Lantana dinteri Moldenke
4084398,43830,Lantana entrerriensis Tronc.
2925328,43831,Lantana fucata Lindl.
7296983,43832,Lantana grisebachii Stuck. ex Seckt
2925327,43833,Lantana hirta Graham
2925336,43834,Lantana horrida Kunth
7486285,43835,Lantana indica Roxb.
2925313,43836,Lantana involucrata L.
4086011,43837,Lantana magnibracteata Tronc.
4085938,43838,Lantana megapotamica Tronc. (Spreng.)
7297470,43839,Lantana micrantha Briq.
4085697,43840,Lantana moldenkei R.Fern.
2925314,43841,Lantana montevidensis Briq. (Spreng.)
7297326,43842,Lantana peduncularis Andersson
7297276,43843,Lantana radula Sw.
4084879,43844,Lantana reptans Hayek
7658661,43845,Lantana rugosa Thunb.
7297211,43846,Lantana rugulosa Kunth
7297157,43847,Lantana scabiosiflora Kunth
4084269,43848,Lantana sprucei Hayek
4084229,43849,Lantana strigocamara R.W.Sanders
2925321,43850,Lantana trifolia L.
4083763,43851,Lantana ukambensis Verdc. (Vatke)
7296956,43852,Lantana undulata Schrank
2925335,43853,Lantana urticoides Hayek
2925325,43854,Lantana velutina M.Martens & Galeotti
7383157,43855,Lantana viburnoides Vahl (Forssk.)
4086667,43856,Lantana xenica Moldenke
2781165,43857,Lapageria rosea Ruiz & Pav.
5297626,43858,Lapeirousia anceps Ker Gawl. (L.f.)
5297649,43859,Lapeirousia arenicola Schltr.
5297594,43860,Lapeirousia bainesii Baker
5297702,43861,Lapeirousia barklyi Baker
5297700,43862,Lapeirousia coerulea Schinz
5297589,43863,Lapeirousia divaricata Baker
5297620,43864,Lapeirousia dolomitica Dinter
5297635,43865,Lapeirousia erythrantha Baker (Klotzsch ex Klatt)
5297709,43866,Lapeirousia exilis Goldblatt
5297650,43867,Lapeirousia fabricii Ker Gawl. (D.Delaroche)
5297613,43868,Lapeirousia jacquinii N.E.Br.
5297674,43869,Lapeirousia littoralis Baker
5297619,43870,Lapeirousia macrospatha Baker
5297706,43871,Lapeirousia masukuensis Vaupel & Schltr.
5297647,43872,Lapeirousia montana Klatt
5297615,43873,Lapeirousia odoratissima Baker
5297684,43874,Lapeirousia oreogena Schltr. ex Goldblatt
5297710,43875,Lapeirousia plicata Diels (Jacq.)
5297601,43876,Lapeirousia pyramidalis Goldblatt (Lam.)
5297707,43877,Lapeirousia sandersonii Baker
5297662,43878,Lapeirousia schimperi Milne-Redh. (Asch. & Klatt)
5297597,43879,Lapeirousia silenoides Ker Gawl. (Jacq.)
5297690,43880,Lapeirousia simulans Goldblatt & J.C.Manning
5297624,43881,Lapeirousia spinosa Goldblatt & J.C.Manning (Goldblatt)
5297596,43882,Lapeirousia verecunda Goldblatt
5297691,43883,Lapeirousia violacea Goldblatt
5554491,43884,Lapidaria margaretae Dinter & Schwantes (Schwantes)
2860661,43885,Lapiedra martinezii Lag.
2984466,43886,Laportea aestuans Chew (L.)
4100081,43887,Laportea alatipes Hook.fil.
7300666,43888,Laportea bulbifera Wedd. (Siebold & Zucc.)
2984463,43889,Laportea canadensis Wedd. (L.)
7300634,43890,Laportea cuspidata Friis (Wedd.)
4102053,43891,Laportea grossa Chew (E.Mey. ex Wedd.)
4099353,43892,Laportea humblotii Friis (Baill.)
2984469,43893,Laportea interrupta Chew (L.)
4098924,43894,Laportea oligoloba Friis (Baker)
7300538,43895,Laportea peduncularis Chew (Wedd.)
4098822,43896,Laportea perrieri Leandri
4098684,43897,Laportea ruderalis Chew (G.Forst.)
7294477,43898,Lappula barbata Gürke (M.Bieb.)
4068059,43899,Lappula intermedia Popov (Ledeb.)
2925753,43900,Lappula occidentalis Greene (S.Watson)
7750436,43901,Lappula redowskii Greene (Hornem.)
2925756,43902,Lappula squarrosa Dumort. (Retz.)
3134857,43903,Lapsana communis L.
4207660,43904,Lapsanastrum humile Pak & K.Bremer (Thunb.)
3104908,43905,Lapsanastrum takasei Pak & K.Bremer (Sasaki)
4191640,43906,Lardizabala biternata Ruiz & Pav.
5297120,43907,Larentia linearis Klatt (Kunth)
5297119,43908,Larentia rosei Ravenna (R.C.Foster)
2686212,43909,Larix decidua Mill.
2686170,43910,Larix gmelinii Kuzen. (Rupr.)
2686262,43911,Larix griffithii Hook.f.
2686157,43912,Larix kaempferi Carrière (Lamb.)
2686231,43913,Larix laricina K.Koch (Du Roi)
2686273,43914,Larix lyallii Parl.
2686270,43915,Larix occidentalis Nutt.
2686253,43916,Larix potaninii Batalin
2686276,43917,Larix sibirica Ledeb.
5635270,43918,Larrea cuneifolia Cav.
6384921,43919,Larrea divaricata Cav.
5635234,43920,Larrea nitida Cav.
7568403,43921,Larrea tridentata Coult. (Sessé & Moc. ex DC.)
2910326,43922,Larsenaikia ochreata Tirveng. (F.Muell.)
5827205,43923,"Larsenianthus arunachalensis M.Sabu, Sanoj & Rajesh Kumar"
5827202,43924,Larsenianthus careyanus W.J.Kress & Mood (Benth. & Hook.f.)
3630948,43925,Laser trilobum Borkh. (L.)
6026416,43926,Laserpitium gallicum L.
3630142,43927,Laserpitium halleri Crantz
3630079,43928,Laserpitium krapfii Crantz
6026401,43929,Laserpitium latifolium L.
3629766,43930,Laserpitium nitidum Zanted.
8030160,43931,Laserpitium peucedanoides L.
5330870,43932,Lasia spinosa Thwaites (L.)
2702852,43933,Lasiacis divaricata Hitchc. (L.)
4135033,43934,Lasiacis maculata Urb. (Aubl.)
4135005,43935,Lasiacis nigra Davidse
4134928,43936,Lasiacis procerrima Hitchc. ex Chase (Hack.)
4134909,43937,Lasiacis rhizophora Hitchc. ex Chase (E.Fourn.)
2702855,43938,Lasiacis ruscifolia Hitchc. ex Chase (Kunth)
3134318,43939,Lasianthaea aurea K.M.Becker (D.Don)
3134356,43940,Lasianthaea ceanothifolia K.M.Becker (Willd.)
3134359,43941,Lasianthaea crocea K.M.Becker (A.Gray)
3134333,43942,Lasianthaea fruticosa K.Becker (L.)
3134346,43943,Lasianthaea macrocephala K.M.Becker (Hook. & Arnold)
3134327,43944,Lasianthaea palmeri K.M.Becker (Greenm.)
3134321,43945,Lasianthaea podocephala K.M.Becker (A.Gray)
9942729,43946,Lasianthaea rosei Mc Vaugh (Greenm.)
3134324,43947,Lasianthaea zinnioides K.M.Becker (Hemsl.)
5336863,43948,Lasianthus attenuatus Jack
5337138,43949,Lasianthus batangensis K.Schum.
5337024,43950,Lasianthus biflorus M.Gangop. & Chakrab. (Blume)
5337238,43951,Lasianthus chinensis Benth. (Champ.)
5337219,43952,Lasianthus chlorocarpus K.Schum.
5337147,43953,Lasianthus chrysoneurus Miq. (Korth.)
5337099,43954,Lasianthus curtisii King & Gamble
5337041,43955,Lasianthus cyanocarpus Jack
5336857,43956,Lasianthus fordii Hance
5337190,43957,Lasianthus formosensis Matsum.
5337105,43958,Lasianthus henryi Hutch.
5337027,43959,Lasianthus hirsutus Merr. (Roxb.)
5337001,43960,Lasianthus hispidulus Pit. (Drake)
5337060,43961,Lasianthus japonicus Miq.
5336994,43962,Lasianthus lanceolatus Urb. (Griseb.)
5337094,43963,Lasianthus micranthus Hook.f.
5336975,43964,Lasianthus repens Hepper
5337178,43965,Lasianthus trichophlebus Hemsl.
5337246,43966,Lasianthus verticillatus Merr. (Lour.)
2873680,43967,Lasimorpha senegalensis Schott
3116921,43968,Lasiocephalus ovatus Schltdl.
5602750,43969,Lasiodiscus fasciculiflorus Engl.
7273616,43970,Lasiodiscus pervillei Baill.
3670096,43971,Lasiopetalum rotundifolium Paust
5405859,43972,Lasiopogon brachypterus O.Hoffm. ex Zahlbr.
5405864,43973,Lasiopogon debilis Hilliard (Thunb.)
5405860,43974,Lasiopogon glomerulatus Hilliard (Harv.)
5405856,43975,Lasiopogon muscoides DC. (Desf.)
3087213,43976,Lasiospermum bipinnatum Druce (Thunb.)
3087202,43977,Lasiospermum brachyglossum DC.
3087203,43978,Lasiospermum pedunculare Lag.
3087212,43979,Lasiospermum poterioides Hutch.
5677003,43980,Lasiurus scindicus Henrard
2889076,43981,Lastarriaea chilensis Remy
2889073,43982,Lastarriaea coriacea Hoover (Goodman)
3144226,43983,Lasthenia burkei Greene (Greene)
3144260,43984,Lasthenia californica DC. ex Lindl.
3144243,43985,Lasthenia conjugens Greene
3144267,43986,Lasthenia coronaria Ornduff (Nutt.)
3144284,43987,Lasthenia ferrisiae Ornduff
3144244,43988,Lasthenia fremontii Greene (Torr. ex A.Gray)
3144242,43989,Lasthenia glaberrima DC.
3144277,43990,Lasthenia glabrata Lindl.
3144229,43991,Lasthenia gracilis Greene (DC.)
8426317,43992,Lasthenia maritima M.C.Vasey & Madroño. (A.Gray)
3144239,43993,Lasthenia microglossa Greene (DC.)
3144278,43994,Lasthenia minor Ornduff (DC.)
4045553,43995,Lastreopsis decomposita Tindale (R.Br.)
4045469,43996,Lastreopsis hispida Tindale (Sw.)
4045454,43997,Lastreopsis killipii Tindale (C.Chr. & Maxon)
4045264,43998,Lastreopsis tenera Tindale (R.Br.)
9548587,43999,Latace andina Sassone (Poepp.)
2739274,44000,Latania loddigesii Mart.
2739279,44001,Latania lontaroides H.E.Moore (Gaertn.)
3991721,44002,Lateristachys diffusa Holub (R.Br.)
3990648,44003,Lateristachys lateralis Holub (R.Br.)
3738544,44004,Lathraea clandestina L.
7543248,44005,Lathraea japonica Miq.
3738488,44006,Lathraea rhodopea Dingler
3738478,44007,Lathraea squamaria L.
2903702,44008,Lathraeocarpa decaryi Bremek.
4056714,44009,Lathrocasis tenerrima L.A.Johnson (A.Gray)
5356486,44010,Lathyrus amphicarpos L.
5356429,44011,Lathyrus angulatus L.
5356361,44012,Lathyrus annuus L.
5356649,44013,Lathyrus aphaca L.
5627408,44014,Lathyrus armenus Celak. (Boiss. & A.Huet)
8627251,44015,Lathyrus aureus D.Brândza (G.Lodd. ex Drapiez)
5356666,44016,Lathyrus bauhini P.A.Genty
5356674,44017,Lathyrus brachycalyx Rydb.
5356596,44018,Lathyrus cabreranus Burkart
5356516,44019,Lathyrus chloranthus Boiss. & Balansa
5356481,44020,Lathyrus cicera L.
5356407,44021,Lathyrus clymenum L.
5356477,44022,Lathyrus davidii Hance
5356567,44023,Lathyrus decaphyllus Pursh
5356732,44024,Lathyrus delnorticus C.L.Hitchc.
5356461,44025,Lathyrus digitatus Fiori (M.Bieb.)
5356565,44026,Lathyrus eucosmus Butters & H.St.John
5356627,44027,Lathyrus filiformis J.Gay (Lam.)
5356597,44028,Lathyrus frolovii Fisch. ex Rupr.
10924252,44029,Lathyrus fulvus Kosterin (Sm.)
5356703,44030,Lathyrus gmelinii Fritsch (Fisch. ex Ser.)
5356525,44031,Lathyrus gorgoni Parl.
5356451,44032,Lathyrus graminifolius T.G.White (S.Watson)
7571428,44033,Lathyrus grandiflorus Sm.
5356669,44034,Lathyrus grimesii Barneby
5356745,44035,Lathyrus hallersteinii Baumg.
5356541,44036,Lathyrus heterophyllus L.
5356478,44037,Lathyrus hierosolymitanus Boiss.
5356382,44038,Lathyrus hirsutus L.
5356707,44039,Lathyrus holochlorus C.L.Hitchc. (Piper)
5356457,44040,Lathyrus humilis Fisch. ex Spreng. (Ser.)
5356614,44041,Lathyrus inconspicuus L.
5356714,44042,Lathyrus japonicus Willd.
5356617,44043,Lathyrus jepsonii Greene
5356699,44044,Lathyrus komarovii Ohwi
5356505,44045,Lathyrus laevigatus Gren. (Waldst. & Kit.)
5356432,44046,Lathyrus lanszwertii Kellogg
5356517,44047,Lathyrus latifolius L.
5356581,44048,Lathyrus laxiflorus Kuntze (Desf.)
5356393,44049,Lathyrus linifolius Bässler (Reichard)
5356684,44050,Lathyrus littoralis Endl. ex Walp. (Nutt.)
5356600,44051,Lathyrus macropus Gillies ex Hook. & Arn.
5356440,44052,Lathyrus magellanicus Lam.
5356742,44053,Lathyrus marmoratus Boiss. & Balansa
5356449,44054,Lathyrus miniatus M.Bieb. ex Steven
5356365,44055,Lathyrus multiceps Clos
5356378,44056,Lathyrus nervosus Lam.
5356536,44057,Lathyrus neurolobus Boiss. & Heldr.
5356650,44058,Lathyrus nevadensis S.Watson
5356662,44059,Lathyrus niger Bernh. (L.)
5356445,44060,Lathyrus nigrivalvis Burkart
5356542,44061,Lathyrus nissolia L.
5356371,44062,Lathyrus ochroleucus Hook.
5356441,44063,Lathyrus ochrus DC. (L.)
5356514,44064,Lathyrus odoratus L.
5347846,44065,Lathyrus oleraceus Lam.
5356485,44066,Lathyrus pallescens K.Koch (M.Bieb.)
5356412,44067,Lathyrus palustris L.
5356631,44068,Lathyrus pannonicus Garcke (Jacq.)
5356545,44069,Lathyrus pauciflorus Fernald
5356535,44070,Lathyrus pisiformis L.
5356701,44071,Lathyrus pratensis L.
5356538,44072,Lathyrus pseudocicera Pamp.
5356401,44073,Lathyrus pubescens Hook. & Arn.
5356747,44074,Lathyrus pusillus Elliott
5356523,44075,Lathyrus quinquenervius Litv. (Miq.)
5356480,44076,Lathyrus roseus Steven
5356384,44077,Lathyrus rotundifolius Willd.
5356488,44078,Lathyrus sativus L.
5356430,44079,Lathyrus saxatilis Vis. (Vent.)
5356363,44080,Lathyrus setifolius L.
8255983,44081,Lathyrus speciosus G.Don
5356680,44082,Lathyrus sphaericus Retz.
5356670,44083,Lathyrus splendens Kellogg
5356375,44084,Lathyrus subandinus Phil.
5356454,44085,Lathyrus sulphureus W.H.Brewer ex A.Gray
5356623,44086,Lathyrus sylvestris L.
5356578,44087,Lathyrus tingitanus L.
5356557,44088,Lathyrus torreyi A.Gray
5356522,44089,Lathyrus tuberosus L.
5356447,44090,Lathyrus undulatus Boiss.
5356380,44091,Lathyrus venetus Wohlf. (Mill.)
5356511,44092,Lathyrus venosus Muhl. ex Willd.
5356704,44093,Lathyrus vernus Bernh. (L.)
7488830,44094,Lathyrus vestitus Nutt.
5356509,44095,Lathyrus whitei Kupicha
3800827,44096,Latua pubiflora Baill. (Griseb.)
5535512,44097,Laubertia contorta Woodson (M.Martens & Galeotti)
3144813,44098,Launaea acaulis Babc. ex Kerr (Hook.fil.)
3144701,44099,Launaea angustifolia Kuntze (Desf.)
3144854,44100,Launaea arborescens Murb. (Batt.)
3144728,44101,Launaea capitata Dandy (Spreng.)
3144863,44102,Launaea cervicornis Font Quer & Rothm. (Boiss.)
3144787,44103,Launaea fragilis Pau (Asso)
3144811,44104,Launaea hafunensis Chiov.
3144674,44105,Launaea intybacea Beauverd (Jacq.)
3144842,44106,Launaea lanifera Pau
4255800,44107,Launaea massavensis Sch.Bip. ex Kuntze (Fresen.)
3144888,44108,Launaea mucronata Muschl. (Forssk.)
3144869,44109,Launaea nana Chiov. (Baker)
3144742,44110,Launaea nudicaulis Hook.fil. (L.)
3144768,44111,Launaea picridioides B.L.Rob. (Webb)
7972688,44112,Launaea procumbens Amin (Roxb.)
3144735,44113,Launaea pumila Kuntze (Cav.)
3144823,44114,Launaea rarifolia Boulos (Oliv. & Hiern)
4255704,44115,Launaea rhynchocarpa B.Mies (Balf.fil.)
3144718,44116,Launaea sarmentosa Sch.Bip. ex Kuntze (Willd.)
3783125,44117,Laurelia sempervirens Tul. (Ruiz & Pav.)
3783047,44118,Laureliopsis philippiana Schodde (Looser)
7329703,44119,Laurembergia repens P.J.Bergius
3792961,44120,Lauridia reticulata Eckl. & Zeyh.
3792943,44121,Lauridia tetragona R.H.Archer (L.fil.)
3660475,44122,Laurophyllus capensis Thunb.
7304543,44123,Laurus azorica Franco (Seub.)
3034015,44124,Laurus nobilis L.
2927305,44125,Lavandula angustifolia Mill.
7307881,44126,Lavandula antineae Maire
3891794,44127,Lavandula bipinnata Kuntze (Roth)
3891787,44128,Lavandula bramwellii Upson & S.Andrews
7307864,44129,Lavandula buchii Webb & Berthel.
7307851,44130,Lavandula canariensis Mill. (L.)
7307841,44131,Lavandula coronopifolia Poir.
7307829,44132,Lavandula dentata L.
3891409,44133,Lavandula gibsonii J.Graham
2927309,44134,Lavandula intermedia Emeric ex Loisel.
3891315,44135,Lavandula lanata Boiss.
2927304,44136,Lavandula latifolia Medik.
3891259,44137,Lavandula mairei Humbert
3891221,44138,Lavandula minutolii Bolle
3891203,44139,Lavandula multifida L.
3891187,44140,Lavandula nimmoi Benth.
7307760,44141,Lavandula pedunculata Cav. (Mill.)
7894021,44142,Lavandula pinnata Lundmark
3891036,44143,Lavandula pubescens Decne.
7307730,44144,Lavandula rotundifolia Benth.
2927303,44145,Lavandula stoechas L.
3890815,44146,Lavandula subnuda Benth.
3890777,44147,Lavandula viridis L'Hér.
5529258,44148,Lavigeria macrocarpa Pierre (Oliv.)
3868716,44149,Lavoisiera alba Mart. & Schrank ex DC.
3867879,44150,Lavoisiera grandiflora Naudin
3867806,44151,Lavoisiera imbricata DC.
5385015,44152,Lawrencella davenportii Paul G.Wilson (F.Muell.)
5385014,44153,Lawrencella rosea Lindl.
5618455,44154,Lawrencia squamata Nees
5420912,44155,Lawsonia inermis L.
2770378,44156,Laxmannia brachyphylla F.Muell.
2770369,44157,Laxmannia gracilis R.Br.
2770349,44158,Laxmannia grandiflora Lindl.
2770376,44159,Laxmannia orientalis Keighery
2770373,44160,Laxmannia paleacea F.Muell.
2770381,44161,Laxmannia ramosa Lindl.
2770362,44162,Laxmannia sessiliflora Decne.
2770355,44163,Laxmannia squarrosa Lindl.
5392987,44164,Layia carnosa Torr. & A.Gray (Nutt.)
5392983,44165,Layia chrysanthemoides A.Gray (DC.)
5392989,44166,Layia discoidea D.D.Keck
5392990,44167,Layia fremontii A.Gray (Torr. & A.Gray)
5392986,44168,Layia glandulosa Hook. & Arn. (Hook.)
5393005,44169,Layia heterotricha Hook. & Arn. (DC.)
5392996,44170,Layia hieracioides Hook. & Arn. (DC.)
5392993,44171,Layia jonesii A.Gray
5392995,44172,Layia leucopappa D.D.Keck
5393003,44173,Layia munzii D.D.Keck
5392988,44174,Layia pentachaeta A.Gray
5392998,44175,Layia platyglossa A.Gray (Fisch. & C.A.Mey.)
5393006,44176,Layia septentrionalis D.D.Keck
3777461,44177,Leandriella valvata Benoist
3047240,44178,Leavenworthia alabamica Rollins
3047233,44179,Leavenworthia aurea Torr.
3047237,44180,Leavenworthia crassa Rollins
3047229,44181,Leavenworthia exigua Rollins
3047245,44182,Leavenworthia stylosa A.Gray
3047235,44183,Leavenworthia texana Mahler
3047246,44184,Leavenworthia torulosa A.Gray
3047243,44185,Leavenworthia uniflora Britton (Michx.)
2956802,44186,Lebeckia ambigua E.Mey.
2956790,44187,Lebeckia contaminata Thunb.
2956817,44188,Lebeckia gracilis Eckl. & Zeyh.
2956784,44189,Lebeckia grandiflora Benth.
2956827,44190,Lebeckia meyeriana Eckl. & Zeyh.
2956818,44191,Lebeckia pauciflora Eckl. & Zeyh.
2956821,44192,Lebeckia plukenetiana E.Mey.
2956792,44193,Lebeckia sepiaria Thunb.
2956805,44194,Lebeckia wrightii Bolus (Harv.)
5618421,44195,Lecanophora ameghinoi Speg. (Speg.)
5618409,44196,Lecanophora ecristata Krapov. (A.Gray)
5618404,44197,Lecanophora heterophylla Krapov. (Cav.)
4026876,44198,Lecanopteris pumila Blume
4026848,44199,Lecanopteris sinuosa Copel. (Wall. ex Hook.)
2838538,44200,Lecanorchis multiflora J.J.Sm.
2838512,44201,Lecanorchis suginoana Seriz. (Tuyama)
7300476,44202,Lecanthus peduncularis Wedd. (Wall. ex Royle)
5331116,44203,Lechea cernua Small
5331130,44204,Lechea deckertii Small
5331121,44205,Lechea divaricata Shuttlew. ex Britton
5331132,44206,Lechea maritima Legg. ex Britton
5331119,44207,Lechea minor L.
5331122,44208,Lechea mucronata Raf.
5331141,44209,Lechea pulchella Raf.
5331134,44210,Lechea san-sabeana Hodgdon (Buckley)
5331136,44211,Lechea sessiliflora Raf.
8118606,44212,Lechea stricta Legg. ex Britton
5331127,44213,Lechea tenuifolia Michx.
8709019,44214,Lechea tripetala Britton (Moc. & Sessé)
7262225,44215,Lechenaultia biloba Lindl.
8295059,44216,Lechenaultia divaricata F.Muell.
7262213,44217,Lechenaultia floribunda Benth.
7262206,44218,Lechenaultia formosa R.Br.
3761295,44219,Lechenaultia heteromera Benth.
8402433,44220,Lechenaultia hirsuta F.Muell.
3761249,44221,Lechenaultia linarioides DC.
