index,genus
8692,Symphyotrichum
8693,Symphysia
8694,Symphytum
8695,Symplocarpus
8696,Symplocos
8697,Synammia
8698,Synandra
8699,Synandrospadix
8700,Synaptolepis
8701,Syncalathium
8702,Syncarpha
8703,Syncarpia
8704,Syncolostemon
8705,Synechanthus
8706,Synedrella
8707,Syneilesis
8708,Synelcosciadium
8709,Syngonanthus
8710,Syngonium
8711,Synostemon
8712,Synotis
8713,Synoum
8714,Synsepalum
8715,Synthlipsis
8716,Synthyris
8717,Syntrichopappus
8718,Synurus
8719,Syreitschikovia
8720,Syringa
8721,Syringodea
8722,Syringodium
8723,Syrmatium
8724,Syzygium
8725,Tabebuia
8726,Tabernaemontana
8727,Tabernanthe
8728,Tacazzea
8729,Tacca
8730,Taccarum
8731,Tachiadenus
8732,Tachigali
8733,Tacinga
8734,Tadehagi
8735,Taeniatherum
8736,Taenidia
8737,Taeniophyllum
8738,Taenitis
8739,Tagetes
8740,Tahina
8741,Tainia
8742,Taiwania
8743,Takhtajania
8744,Takhtajaniantha
8745,Talinella
8746,Talinum
8747,Talipariti
8748,Talisia
8749,Tamarindus
8750,Tamarix
8751,Tamaulipa
8752,Tamayorkis
8753,Tambourissa
8754,Tamilnadia
8755,Tamonea
8756,Tanacetum
8757,Tanaecium
8758,Tannodia
8759,Tapeinia
8760,Tapeinidium
8761,Tapeinochilos
8762,Tapeinostemon
8763,Tapinanthus
8764,Tapirira
8765,Taprobanea
8766,Tapura
8767,Tara
8768,Tarasa
8769,Taraxacum
8770,Tarchonanthus
8771,Tarenaya
8772,Tarenna
8773,Tarlmounia
8774,Tauschia
8775,Taverniera
8776,Taxandria
8777,Taxillus
8778,Taxodium
8779,Taxotrophis
8780,Taxus
8781,Teagueia
8782,Tecoma
8783,Tecomanthe
8784,Tecomella
8785,Tecophilaea
8786,Tectaria
8787,Tecticornia
8788,Tectona
8789,Teedia
8790,Teesdalia
8791,Tehuana
8792,Telanthophora
8793,Telekia
8794,Telephium
8795,Telesonix
8796,Telfairia
8797,Telipogon
8798,Tellima
8799,Telmatoblechnum
8800,Telopea
8801,Telosma
8802,Templetonia
8803,Temu
8804,Tenaxia
8805,Tenrhynea
8806,Tephrocactus
8807,Tephroseris
8808,Tephrosia
8809,Tepualia
8810,Teramnus
8811,Terminalia
8812,Ternstroemia
8813,Terpsichore
8814,Tessaria
8815,Tessiera
8816,Tetilla
8817,Tetracentron
8818,Tetracera
8819,Tetrachne
8820,Tetrachondra
8821,Tetrachyron
8822,Tetraclea
8823,Tetraclinis
8824,Tetracme
8825,Tetracoccus
8826,Tetradenia
8827,Tetradiclis
8828,Tetradium
8829,Tetradymia
8830,Tetraena
8831,Tetragastris
8832,Tetragonia
8833,Tetragonotheca
8834,Tetrameles
8835,Tetramerium
8836,Tetramicra
8837,Tetramolopium
8838,Tetranema
8839,Tetraneuris
8840,Tetrapanax
8841,Tetrapleura
8842,Tetrapogon
8843,Tetrapollinia
8844,Tetrapterocarpon
8845,Tetrapteron
8846,Tetrapterys
8847,Tetraria
8848,Tetraselago
8849,Tetrastigma
8850,Tetratheca
8851,Tetrathylacium
8852,Tetroncium
8853,Tetrorchidium
8854,Teucrium
8855,Thalassia
8856,Thalassodendron
8857,Thaleropia
8858,Thalia
8859,Thalictrum
8860,Thaminophyllum
8861,Thamnea
8862,Thamnochortus
8863,Thamnoldenlandia
8864,Thamnosma
8865,Thapsia
8866,Thaspium
8867,Thaumatococcus
8868,Thecacoris
8869,Thecostele
8870,Theilera
8871,Thelasis
8872,Thelepogon
8873,Thelesperma
8874,Theligonum
8875,Thelionema
8876,Thelocactus
8877,Thelymitra
8878,Thelypodiopsis
8879,Thelypodium
8880,Thelypteris
8881,Thelyschista
8882,Themeda
8883,Themistoclesia
8884,Thenardia
8885,Theobroma
8886,Thereianthus
8887,Thermopsis
8888,Thesium
8889,Thespesia
8890,Thevetia
8891,Thibaudia
8892,Thilachium
8893,Thingia
8894,Thinoelymus
8895,Thinopyrum
8896,Thiollierea
8897,Thismia
8898,Thladiantha
8899,Thlaspi
8900,Thomandersia
8901,Thompsonella
8902,Thomsonaria
8903,Thonningia
8904,Thoracocarpus
8905,Thorncroftia
8906,Thottea
8907,Thouinia
8908,Thouinidium
8909,Thrasya
8910,Threlkeldia
8911,Thrinax
8912,Thrincia
8913,Thrixspermum
8914,Thryptomene
8915,Thuarea
8916,Thuja
8917,Thujopsis
8918,Thulinella
8919,Thunbergia
8920,Thunia
8921,Thurnia
8922,Thurovia
8923,Thylacospermum
8924,Thymbra
8925,Thymelaea
8926,Thymophylla
8927,Thymus
8928,Thyridolepis
8929,Thyrocarpus
8930,Thyrsacanthus
8931,Thyrsanthella
8932,Thyrsanthemum
8933,Thyrsodium
8934,Thysanocarpus
8935,Thysanolaena
8936,Thysanotus
8937,Thysselinum
8938,Tiarella
8939,Tibetia
8940,Tibetiodes
8941,Ticodendron
8942,Tidestromia
8943,Tiedemannia
8944,Tieghemella
8945,Tigridia
8946,Tilesia
8947,Tilia
8948,Tiliacora
8949,Tilingia
8950,Tillandsia
8951,Timonius
8952,Tina
8953,Tinantia
8954,Tinnea
8955,Tinospora
8956,Tipuana
8957,Tipularia
8958,Tiputinia
8959,Tiquilia
8960,Tirpitzia
8961,Tisonia
8962,Titanopsis
8963,Titanotrichum
8964,Tithonia
8965,Tmesipteris
8966,Tocoyena
8967,Todaroa
8968,Todea
8969,Toechima
8970,Tofieldia
8971,Toiyabea
8972,Tolmiea
8973,Tolpis
8974,Tolumnia
8975,Tolypanthus
8976,Tomophyllum
8977,Tomostima
8978,Tomzanonia
8979,Tonduzia
8980,Tonella
8981,Tonestus
8982,Tonina
8983,Tontelea
8984,Toona
8985,Tordylium
8986,Torenia
8987,Torilis
8988,Tormimalus
8989,Torminalis
8990,Toronia
8991,Torreya
8992,Torreyochloa
8993,Touchardia
8994,Tournefortia
8995,Tourrettia
8996,Tovaria
8997,Tovomita
8998,Townsendia
8999,Townsonia
9000,Toxicodendron
9001,Toxicoscordion
9002,Toxocarpus
9003,Toxosiphon
9004,Trachelium
9005,Trachelospermum
9006,Trachoma
9007,Trachyandra
9008,Trachycarpus
9009,Trachydium
9010,Trachymene
9011,Trachyphrynium
9012,Trachypogon
9013,Trachypteris
9014,Trachyspermum
9015,Trachystemon
9016,Tradescantia
9017,Traganum
9018,Tragia
9019,Tragiella
9020,Tragopogon
9021,Tragus
9022,Trapa
9023,Trapella
9024,Trattinnickia
9025,Traubia
9026,Traunsteinera
9027,Trautvetteria
9028,Traversia
9029,Treculia
9030,Trema
9031,Trematolobelia
9032,Trembleya
9033,Trepocarpus
9034,Trevesia
9035,Trevoa
9036,Trevoria
9037,Triadenum
9038,Triadica
9039,Triainolepis
9040,Trianoptiles
9041,Triantha
9042,Trianthema
9043,Triaspis
9044,Tribeles
9045,Tribolium
9046,Tribonanthes
9047,Tribulocarpus
9048,Tribulus
9049,Tricalysia
9050,Tricardia
9051,Tricarpelema
9052,Tricerma
9053,Trichanthera
9054,Trichanthodium
9055,Trichilia
9056,Trichlora
9057,Trichloris
9058,Trichocentrum
9059,Trichocephalus
9060,Trichocereus
9061,Trichoceros
9062,Trichocladus
9063,Trichocline
9064,Trichocoryne
9065,Trichodesma
9066,Trichodiadema
9067,Trichodrymonia
9068,Trichoglottis
9069,Tricholaena
9070,Tricholepis
9071,Trichomanes
9072,Trichoneura
9073,Trichopetalum
9074,Trichophorum
9075,Trichopilia
9076,Trichopteryx
9077,Trichoptilium
9078,Trichopus
9079,Trichosacme
9080,Trichosalpinx
9081,Trichosanthes
9082,Trichoscypha
9083,Trichospermum
9084,Trichospira
9085,Trichostachys
9086,Trichostema
9087,Trichostigma
9088,Trichotosia
9089,Trichuriella
9090,Tricliceras
9091,Tricomaria
9092,Tricoryne
9093,Tricyrtis
9094,Tridactyle
9095,Tridactylina
9096,Tridax
9097,Tridens
9098,Tridentopsis
9099,Tridesmostemon
9100,Trieenea
9101,Triflorensia
9102,Trifolium
9103,Trigastrotheca
9104,Triglochin
9105,Trigonella
9106,Trigonia
9107,Trigonobalanus
9108,Trigonocapnos
9109,Trigonopterum
9110,Trigonospermum
9111,Trigonospora
9112,Trigonostemon
9113,Trigonotis
9114,Trilepisium
9115,Trillium
9116,Trimeria
9117,Trimezia
9118,Trinia
9119,Triniochloa
9120,Triodanis
9121,Triodia
9122,Triolena
9123,Triosteum
9124,Triphasia
9125,Triphora
9126,Triphyophyllum
9127,Triphysaria
9128,Triplachne
9129,Tripladenia
9130,Triplarina
9131,Triplaris
9132,Triplasis
9133,Triplateia
9134,Tripleurospermum
9135,Triplochiton
9136,Triplophyllum
9137,Triplopogon
9138,Tripodanthus
9139,Tripodion
9140,Tripogandra
9141,Tripogon
9142,Tripolium
9143,Tripora
9144,Tripsacum
9145,Tripterocalyx
9146,Tripterospermum
9147,Tripterygium
9148,Triptilion
9149,Triptilodiscus
9150,Triraphis
9151,Trischidium
9152,Trisetaria
9153,Trisetella
9154,Trisetopsis
9155,Trisetum
9156,Tristachya
9157,Tristagma
9158,Tristania
9159,Tristaniopsis
9160,Tristellateia
9161,Tristemma
9162,Tristerix
9163,Tristicha
9164,Tristiropsis
9165,Triteleia
9166,Triteleiopsis
9167,Trithrinax
9168,Trithuria
9169,Triticum
9170,Tritonia
9171,Tritoniopsis
9172,Triumfetta
9173,Triuris
9174,Trixis
9175,Trizeuxis
9176,Trocdaris
9177,Trochiscanthes
9178,Trochocarpa
9179,Trochodendron
9180,Trochomeria
9181,Trochomeriopsis
9182,Troglophyton
9183,Trollius
9184,Trommsdorffia
9185,Tropaeolum
9186,Trophis
9187,Tropidia
9188,Tropidocarpum
9189,Trymalium
9190,Trymatococcus
9191,Tsaiorchis
9192,Tsuga
9193,Tuberaria
9194,Tubocapsicum
9195,Tuctoria
9196,Tugarinovia
9197,Tulbaghia
9198,Tulipa
9199,Tulista
9200,Tumamoca
9201,Tunilla
9202,Tupeia
9203,Turanecio
9204,Turbinicarpus
9205,Turczaninowia
9206,Turgenia
9207,Turnera
9208,Turraea
9209,Turricula
9210,Turritis
9211,Tussilago
9212,Tweedia
9213,Tylecodon
9214,Tylosema
9215,Tylostigma
9216,Typha
9217,Typhonium
9218,Typhonodorum
9219,Tyrimnus
9220,Tzeltalia
9221,Uapaca
9222,Uebelmannia
9223,Ugni
9224,Uleiorchis
9225,Ulex
9226,Ullucus
9227,Ulmus
9228,Umbellularia
9229,Umbilicus
9230,Uncaria
9231,Uncarina
9232,Ungernia
9233,Ungnadia
9234,Unigenes
9235,Uniola
9236,Unonopsis
9237,Unxia
9238,Uranthoecium
9239,Uraria
9240,Urbinella
9241,Urceola
9242,Urelytrum
9243,Urena
9244,Urera
9245,Uribea
9246,Urmenetea
9247,Urobotrya
9248,Urochloa
9249,Urolepis
9250,Uromyrtus
9251,Urophysa
9252,Urospatha
9253,Urospermum
9254,Ursinia
9255,Urtica
9256,Urvillea
9257,Usteria
9258,Utania
9259,Utricularia
9260,Uvaria
9261,Uvariastrum
9262,Uvariodendron
9263,Uvariopsis
9264,Uvularia
9265,Vaccinium
9266,Vachellia
9267,Vagaria
9268,Vaginularia
9269,Vahlia
9270,Vailia
9271,Valantia
9272,Valdivia
9273,Valeriana
9274,Valerianella
9275,Valiha
9276,Vallaris
9277,Vallea
9278,Vallesia
9279,Vallisneria
9280,Van-royena
9281,Vancouveria
9282,Vanda
9283,Vandasina
9284,Vandellia
9285,Vandenboschia
9286,Vandopsis
9287,Vangueria
9288,Vangueriopsis
9289,Vanhouttea
9290,Vanilla
9291,Vanoverberghia
9292,Vantanea
9293,Vanwykia
9294,Vanzijlia
9295,Vargasiella
9296,Varilla
9297,Varronia
9298,Vasconcellea
9299,Vaseyochloa
9300,Vasivaea
9301,Vassobia
9302,Vatairea
9303,Vataireopsis
9304,Vauquelinia
9305,Vavilovia
9306,Veitchia
9307,Velezia
9308,Vella
9309,Vellereophyton
9310,Vellozia
9311,Veltheimia
9312,Venegasia
9313,Ventenata
9314,Ventilago
9315,Vepris
9316,Veratrum
9317,Verbascum
9318,Verbena
9319,Verbesina
9320,Vernicia
9321,Vernonanthura
9322,Vernonia
9323,Vernoniastrum
9324,Vernoniopsis
9325,Veronica
9326,Veronicastrum
9327,Verschaffeltia
9328,Verticordia
9329,Vesalea
9330,Vesper
9331,Vesselowskya
9332,Vestia
9333,Vexatorella
9334,Viburnum
9335,Vicatia
9336,Vicia
9337,Vicinia
9338,Vickifunkia
9339,Vicoa
9340,Victoria
9341,Vigethia
9342,Vigna
9343,Viguiera
9344,Viguierella
9345,Villadia
9346,Villanova
9347,Villarsia
9348,Villasenoria
9349,Viminaria
9350,Vinca
9351,Vincetoxicum
9352,Viola
9353,Virectaria
9354,Virgilia
9355,Virola
9356,Virotia
9357,Viscainoa
9358,Viscaria
9359,Viscum
9360,Vismia
9361,Visnaga
9362,Vitekorchis
9363,Vitellaria
9364,Vitellariopsis
9365,Vitex
9366,Vitis
9367,Vittadinia
9368,Vittaria
9369,Viviania
9370,Vlokia
9371,Voacanga
9372,Voanioala
9373,Vochysia
9374,Vogtia
9375,Volkameria
9376,Volutaria
9377,Vossia
9378,Vouacapoua
9379,Vouarana
9380,Voyria
9381,Voyriella
9382,Vriesea
9383,Vrydagzynea
9384,Vulpia
9385,Wachendorfia
9386,Wahlenbergia
9387,Waireia
9388,Waitzia
9389,Wallaceodendron
9390,Wallenia
9391,Walleria
9392,Wallisia
9393,Walsholaria
9394,Waltheria
9395,Walwhalleya
9396,Wamalchitamia
9397,Wangenheimia
9398,Warburgia
9399,Warczewiczella
9400,Warea
9401,Warionia
9402,Warmingia
9403,Warneckea
9404,Warnockia
9405,Warrea
9406,Warreella
9407,Warszewiczia
9408,Washingtonia
9409,Watsonia
9410,Weberbauera
9411,Weberbauerella
9412,Weberbauerocereus
9413,Weberocereus
9414,Wedelia
9415,Weigela
9416,Weingartia
9417,Weinmannia
9418,Weldenia
9419,Welfia
9420,Welwitschia
9421,Wendlandia
9422,Wendtia
9423,Werauhia
9424,Wercklea
9425,Werneria
9426,Westringia
9427,Wetria
9428,Wettinia
9429,Whipplea
9430,Whiteheadia
9431,Whitfieldia
9432,Whitfordiodendron
9433,Whytockia
9434,Wiborgia
9435,Wiborgiella
9436,Widdringtonia
9437,Wielandia
9438,Wiesneria
9439,Wigandia
9440,Wightia
9441,Wikstroemia
9442,Wilbrandia
9443,Wilhelmsia
9444,Wilkesia
9445,Wilkiea
9446,Willdenowia
9447,Willemetia
9448,Williamodendron
9449,Willkommia
9450,Wimmerella
9451,Wimmeria
9452,Winifredia
9453,Wissadula
9454,Wisteria
9455,Wisteriopsis
9456,Withania
9457,Witheringia
9458,Witsenia
9459,Wittmackanthus
9460,Wodyetia
9461,Wolffia
9462,Wolffiella
9463,Wollastonia
9464,Wollemia
9465,Woodfordia
9466,Woodia
9467,Woodsia
9468,Woodwardia
9469,Wooleya
9470,Woollsia
9471,Wrightia
9472,Wulfenia
9473,Wulfeniopsis
9474,Wullschlaegelia
9475,Wunderlichia
9476,Wurmbea
9477,Wyethia
9478,Xanthisma
9479,Xanthium
9480,Xanthocephalum
9481,Xanthoceras
9482,Xanthocercis
9483,Xanthocyparis
9484,Xanthogalum
9485,Xanthopappus
9486,Xanthorhiza
9487,Xanthorrhoea
9488,Xanthoselinum
9489,Xanthosia
9490,Xanthosoma
9491,Xanthostemon
9492,Xantolis
9493,Xatardia
9494,Xenophyllum
9495,Xenoscapa
9496,Xenostegia
9497,Xeranthemum
9498,Xerochlamys
9499,Xerochrysum
9500,Xerocladia
9501,Xerodraba
9502,Xerolirion
9503,Xeronema
9504,Xerophyllum
9505,Xerophyta
9506,Xerosicyos
9507,Xerospermum
9508,Ximenia
9509,Xiphidium
9510,Xiphotheca
9511,Xiquexique
9512,Xolocotzia
9513,Xylia
9514,Xylobium
9515,Xylocarpus
9516,Xylomelum
9517,Xylonagra
9518,Xyloolaena
9519,Xylophragma
9520,Xylopia
9521,Xylopodia
9522,Xylorhiza
9523,Xylosalsola
9524,Xylosma
9525,Xylotheca
9526,Xymalos
9527,Xyris
9528,Xysmalobium
9529,Yabea
9530,Yamazakia
9531,Yavia
9532,Yeatesia
9533,Yermo
9534,Yoania
9535,Yosemitea
9536,Youngia
9537,Ypsilandra
9538,Ypsilopus
9539,Yucca
9540,Yungasocereus
9541,Yushania
9542,Yvesia
9543,Zabelia
9544,Zaleya
9545,Zaluzania
9546,Zaluzianskya
9547,Zameioscirpus
9548,Zamia
9549,Zamioculcas
9550,Zanha
9551,Zannichellia
9552,Zantedeschia
9553,Zanthoxylum
9554,Zapoteca
9555,Zea
9556,Zealandia
9557,Zehneria
9558,Zelkova
9559,Zeltnera
9560,Zemisia
9561,Zenobia
9562,Zephyra
9563,Zephyranthes
9564,Zeugites
9565,Zeuktophyllum
9566,Zeuxine
9567,Zexmenia
9568,Zeyheria
9569,Zieria
9570,Zigadenus
9571,Zilla
9572,Zingeria
9573,Zingiber
9574,Zinnia
9575,Zinowiewia
9576,Zizania
9577,Zizaniopsis
9578,Zizia
9579,Ziziphora
9580,Ziziphus
9581,Zizkaea
9582,Zoegea
9583,Zollernia
9584,Zombia
9585,Zootrophion
9586,Zornia
9587,Zosima
9588,Zostera
9589,Zotovia
9590,Zoysia
9591,Zuccagnia
9592,Zuvanda
9593,Zygia
9594,Zygochloa
9595,Zygogynum
9596,Zygopetalum
9597,Zygophyllum
9598,Zygoruellia
9599,Zygosepalum
9600,Zygostates
9601,Zygostigma
9602,Zyrphelis
